"UBDEP";"UBPRV";"UBDIS";"UBLOC";"COREG";"NODEP";"NOPRV";"NODIS";"CPDIS";"STUBI";"STSOB";"FERES";"INUBI";"UB_INEI";"CCOD_TIPO_UBI"
"02";"09";"00";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;                              ;"05                            "; ;"0";;"0";"021300";NACIONAL
"02";"09";"01";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;PISCOBAMBA                    ;PISCOBAMBA                    ;"1";"0";;"0";"021301";NACIONAL
"02";"09";"02";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;CASCA                         ;CASCA                         ;"1";"0";;"0";"021302";NACIONAL
"02";"09";"03";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;LUCMA                         ;LUCMA                         ;"1";"0";;"0";"021307";NACIONAL
"02";"09";"04";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;FIDEL OLIVAS ESCUDERO         ;SANACHGAN                     ;"1";"0";;"1";"021304";NACIONAL
"02";"09";"05";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;LLAMA                         ;LLAMA                         ;"1";"0";;"0";"021305";NACIONAL
"02";"09";"06";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;LLUMPA                        ;LLUMPA                        ;"1";"1";;"0";"021306";NACIONAL
"02";"09";"07";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;MUSGA                         ;MUSGA                         ;"1";"0";;"0";"021308";NACIONAL
"02";"09";"08";"00";"05";ANCASH         ;MARISCAL LUZURIAGA            ;ELEAZAR GUZMAN BARRON         ;PAMPACHACRA                   ;"1";"0";;"0";"021303";NACIONAL
"02";"10";"00";"00";"05";ANCASH         ;PALLASCA                      ;                              ;"05                            "; ;"0";;"0";"021500";NACIONAL
"02";"10";"01";"00";"05";ANCASH         ;PALLASCA                      ;CABANA                        ;CABANA                        ;"1";"0";;"0";"021501";NACIONAL
"02";"10";"02";"00";"05";ANCASH         ;PALLASCA                      ;BOLOGNESI                     ;BOLOGNESI                     ;"1";"0";;"0";"021502";NACIONAL
"02";"10";"03";"00";"05";ANCASH         ;PALLASCA                      ;CONCHUCOS                     ;CONCHUCOS                     ;"1";"0";;"0";"021503";NACIONAL
"02";"10";"04";"00";"05";ANCASH         ;PALLASCA                      ;HUACASCHUQUE                  ;HUACASCHUQUE                  ;"1";"1";;"0";"021504";NACIONAL
"02";"10";"05";"00";"05";ANCASH         ;PALLASCA                      ;HUANDOVAL                     ;HUANDOVAL                     ;"1";"0";;"0";"021505";NACIONAL
"02";"10";"06";"00";"05";ANCASH         ;PALLASCA                      ;LACABAMBA                     ;LACABAMBA                     ;"1";"0";;"0";"021506";NACIONAL
"02";"10";"07";"00";"05";ANCASH         ;PALLASCA                      ;LLAPO                         ;LLAPO                         ;"1";"0";;"0";"021507";NACIONAL
"02";"10";"08";"00";"05";ANCASH         ;PALLASCA                      ;PALLASCA                      ;PALLASCA                      ;"1";"1";;"0";"021508";NACIONAL
"02";"10";"09";"00";"05";ANCASH         ;PALLASCA                      ;PAMPAS                        ;PAMPAS                        ;"1";"0";;"0";"021509";NACIONAL
"02";"10";"10";"00";"05";ANCASH         ;PALLASCA                      ;SANTA ROSA                    ;SANTA ROSA                    ;"1";"0";;"0";"021510";NACIONAL
"02";"10";"11";"00";"05";ANCASH         ;PALLASCA                      ;TAUCA                         ;TAUCA                         ;"1";"0";;"0";"021511";NACIONAL
"02";"11";"00";"00";"05";ANCASH         ;POMABAMBA                     ;                              ;"05                            "; ;"0";;"0";"021600";NACIONAL
"02";"11";"01";"00";"05";ANCASH         ;POMABAMBA                     ;POMABAMBA                     ;POMABAMBA                     ;"1";"0";;"0";"021601";NACIONAL
"02";"11";"02";"00";"05";ANCASH         ;POMABAMBA                     ;HUAYLLAN                      ;HUAYLLAN                      ;"1";"0";;"0";"021602";NACIONAL
"02";"11";"03";"00";"05";ANCASH         ;POMABAMBA                     ;PAROBAMBA                     ;PAROBAMBA                     ;"1";"0";;"0";"021603";NACIONAL
"02";"11";"04";"00";"05";ANCASH         ;POMABAMBA                     ;QUINUABAMBA                   ;QUINUABAMBA                   ;"1";"0";;"1";"021604";NACIONAL
"02";"12";"00";"00";"05";ANCASH         ;RECUAY                        ;                              ;"05                            "; ;"0";;"0";"021700";NACIONAL
"02";"12";"01";"00";"05";ANCASH         ;RECUAY                        ;RECUAY                        ;RECUAY                        ;"1";"0";;"0";"021701";NACIONAL
"02";"12";"02";"00";"05";ANCASH         ;RECUAY                        ;COTAPARACO                    ;COTAPARACO                    ;"1";"0";;"0";"021703";NACIONAL
"02";"12";"03";"00";"05";ANCASH         ;RECUAY                        ;HUAYLLAPAMPA                  ;HUAYLLAPAMPA                  ;"1";"0";;"0";"021704";NACIONAL
"02";"12";"04";"00";"05";ANCASH         ;RECUAY                        ;MARCA                         ;MARCA                         ;"1";"0";;"0";"021706";NACIONAL
"02";"12";"05";"00";"05";ANCASH         ;RECUAY                        ;PAMPAS CHICO                  ;PAMPAS CHICO                  ;"1";"0";;"0";"021707";NACIONAL
"02";"12";"06";"00";"05";ANCASH         ;RECUAY                        ;PARARIN                       ;PARARIN                       ;"1";"0";;"0";"021708";NACIONAL
"02";"12";"07";"00";"05";ANCASH         ;RECUAY                        ;TAPACOCHA                     ;TAPACOCHA                     ;"1";"1";;"0";"021709";NACIONAL
"02";"12";"08";"00";"05";ANCASH         ;RECUAY                        ;TICAPAMPA                     ;TICAPAMPA                     ;"1";"0";;"0";"021710";NACIONAL
"02";"12";"09";"00";"05";ANCASH         ;RECUAY                        ;LLACLLIN                      ;LLACLLIN                      ;"1";"0";;"0";"021705";NACIONAL
"02";"12";"10";"00";"05";ANCASH         ;RECUAY                        ;CATAC                         ;CATAC                         ;"1";"0";;"0";"021702";NACIONAL
"02";"13";"00";"00";"05";ANCASH         ;SANTA                         ;                              ;"05                            "; ;"0";;"0";"021800";NACIONAL
"02";"13";"01";"00";"05";ANCASH         ;SANTA                         ;CHIMBOTE                      ;CHIMBOTE                      ;"1";"0";;"0";"021801";NACIONAL
"02";"13";"02";"00";"05";ANCASH         ;SANTA                         ;CACERES DEL PERU              ;JIMBE                         ;"1";"0";;"0";"021802";NACIONAL
"02";"13";"03";"00";"05";ANCASH         ;SANTA                         ;MACATE                        ;MACATE                        ;"1";"0";;"0";"021804";NACIONAL
"02";"13";"04";"00";"05";ANCASH         ;SANTA                         ;MORO                          ;MORO                          ;"1";"0";;"0";"021805";NACIONAL
"02";"13";"05";"00";"05";ANCASH         ;SANTA                         ;NEPEÑA                        ;NEPEÑA                        ;"1";"0";;"0";"021806";NACIONAL
"02";"13";"06";"00";"05";ANCASH         ;SANTA                         ;SAMANCO                       ;SAMANCO                       ;"1";"0";;"0";"021807";NACIONAL
"02";"13";"07";"00";"05";ANCASH         ;SANTA                         ;SANTA                         ;SANTA                         ;"1";"0";;"0";"021808";NACIONAL
"02";"13";"08";"00";"05";ANCASH         ;SANTA                         ;COISHCO                       ;COISHCO                       ;"1";"0";;"0";"021803";NACIONAL
"02";"13";"09";"00";"05";ANCASH         ;SANTA                         ;NUEVO CHIMBOTE                ;BUENOS AIRES                  ;"1";"0";;"0";"021809";NACIONAL
"02";"14";"00";"00";"05";ANCASH         ;SIHUAS                        ;                              ;"05                            "; ;"0";;"0";"021900";NACIONAL
"02";"14";"01";"00";"05";ANCASH         ;SIHUAS                        ;SIHUAS                        ;SIHUAS                        ;"1";"0";;"0";"021901";NACIONAL
"02";"14";"02";"00";"05";ANCASH         ;SIHUAS                        ;ALFONSO UGARTE                ;ULLULLUCO                     ;"1";"0";;"0";"021903";NACIONAL
"02";"14";"03";"00";"05";ANCASH         ;SIHUAS                        ;CHINGALPO                     ;CHINGALPO                     ;"1";"0";;"0";"021905";NACIONAL
"02";"14";"04";"00";"05";ANCASH         ;SIHUAS                        ;HUAYLLABAMBA                  ;HUAYLLABAMBA                  ;"1";"0";;"0";"021906";NACIONAL
"02";"14";"05";"00";"05";ANCASH         ;SIHUAS                        ;QUICHES                       ;QUICHES                       ;"1";"0";;"0";"021907";NACIONAL
"02";"14";"06";"00";"05";ANCASH         ;SIHUAS                        ;SICSIBAMBA                    ;UMBE                          ;"1";"0";;"0";"021910";NACIONAL
"02";"14";"07";"00";"05";ANCASH         ;SIHUAS                        ;ACOBAMBA                      ;ACOBAMBA                      ;"1";"0";;"0";"021902";NACIONAL
"02";"14";"08";"00";"05";ANCASH         ;SIHUAS                        ;CASHAPAMPA                    ;CASHAPAMPA                    ;"1";"0";;"0";"021904";NACIONAL
"02";"14";"09";"00";"05";ANCASH         ;SIHUAS                        ;RAGASH                        ;RAGASH                        ;"1";"0";;"1";"021908";NACIONAL
"02";"14";"10";"00";"05";ANCASH         ;SIHUAS                        ;SAN JUAN                      ;CHULLIN                       ;"1";"1";;"1";"021909";NACIONAL
"02";"15";"00";"00";"05";ANCASH         ;YUNGAY                        ;                              ;"05                            "; ;"0";;"0";"022000";NACIONAL
"02";"15";"01";"00";"05";ANCASH         ;YUNGAY                        ;YUNGAY                        ;YUNGAY                        ;"1";"0";;"0";"022001";NACIONAL
"02";"15";"02";"00";"05";ANCASH         ;YUNGAY                        ;CASCAPARA                     ;CASCAPARA                     ;"1";"0";;"0";"022002";NACIONAL
"02";"15";"03";"00";"05";ANCASH         ;YUNGAY                        ;MANCOS                        ;MANCOS                        ;"1";"0";;"0";"022003";NACIONAL
"02";"15";"04";"00";"05";ANCASH         ;YUNGAY                        ;MATACOTO                      ;MATACOTO                      ;"1";"0";;"0";"022004";NACIONAL
"02";"15";"05";"00";"05";ANCASH         ;YUNGAY                        ;QUILLO                        ;QUILLO                        ;"1";"0";;"0";"022005";NACIONAL
"02";"15";"06";"00";"05";ANCASH         ;YUNGAY                        ;RANRAHIRCA                    ;RANRAHIRCA                    ;"1";"0";;"0";"022006";NACIONAL
"02";"15";"07";"00";"05";ANCASH         ;YUNGAY                        ;SHUPLUY                       ;SHUPLUY                       ;"1";"0";;"0";"022007";NACIONAL
"02";"15";"08";"00";"05";ANCASH         ;YUNGAY                        ;YANAMA                        ;YANAMA                        ;"1";"0";;"0";"022008";NACIONAL
"02";"16";"00";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;                              ;"05                            "; ;"0";;"0";"020300";NACIONAL
"02";"16";"01";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;LLAMELLIN                     ;LLAMELLIN                     ;"1";"0";;"0";"020301";NACIONAL
"02";"16";"02";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;ACZO                          ;ACZO                          ;"1";"0";;"0";"020302";NACIONAL
"02";"16";"03";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;CHACCHO                       ;CHACCHO                       ;"1";"0";;"0";"020303";NACIONAL
"02";"16";"04";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;CHINGAS                       ;CHINGAS                       ;"1";"1";;"0";"020304";NACIONAL
"02";"16";"05";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;MIRGAS                        ;MIRGAS                        ;"1";"0";;"1";"020305";NACIONAL
"02";"16";"06";"00";"05";ANCASH         ;ANTONIO RAIMONDI              ;SAN JUAN DE RONTOY            ;SAN JUAN DE RONTOY            ;"1";"0";;"0";"020306";NACIONAL
"02";"17";"00";"00";"05";ANCASH         ;CARLOS FERMIN FITZCARRALD     ;                              ;"05                            "; ;"0";;"0";"020700";NACIONAL
"02";"17";"01";"00";"05";ANCASH         ;CARLOS FERMIN FITZCARRALD     ;SAN LUIS                      ;VILLA DE SAN LUIS             ;"1";"0";;"0";"020701";NACIONAL
"02";"17";"02";"00";"05";ANCASH         ;CARLOS FERMIN FITZCARRALD     ;YAUYA                         ;YAUYA                         ;"1";"0";;"0";"020703";NACIONAL
"02";"17";"03";"00";"05";ANCASH         ;CARLOS FERMIN FITZCARRALD     ;SAN NICOLAS                   ;SAN NICOLAS                   ;"1";"0";;"1";"020702";NACIONAL
"02";"18";"00";"00";"05";ANCASH         ;ASUNCION                      ;                              ;"05                            "; ;"0";;"0";"020400";NACIONAL
"02";"18";"01";"00";"05";ANCASH         ;ASUNCION                      ;CHACAS                        ;CHACAS                        ;"1";"0";;"0";"020401";NACIONAL
"02";"18";"02";"00";"05";ANCASH         ;ASUNCION                      ;ACOCHACA                      ;LA ESPERANZA                  ;"1";"0";;"0";"020402";NACIONAL
"02";"19";"00";"00";"05";ANCASH         ;HUARMEY                       ;                              ;"05                            "; ;"0";;"0";"021100";NACIONAL
"02";"19";"01";"00";"05";ANCASH         ;HUARMEY                       ;HUARMEY                       ;HUARMEY                       ;"1";"0";;"0";"021101";NACIONAL
"02";"19";"02";"00";"05";ANCASH         ;HUARMEY                       ;COCHAPETI                     ;COCHAPETI                     ;"1";"0";;"0";"021102";NACIONAL
"02";"19";"03";"00";"05";ANCASH         ;HUARMEY                       ;HUAYAN                        ;HUAYAN                        ;"1";"0";;"0";"021104";NACIONAL
"02";"19";"04";"00";"05";ANCASH         ;HUARMEY                       ;MALVAS                        ;MALVAS                        ;"1";"1";;"0";"021105";NACIONAL
"02";"19";"05";"00";"05";ANCASH         ;HUARMEY                       ;CULEBRAS                      ;CULEBRAS                      ;"1";"0";;"0";"021103";NACIONAL
"02";"20";"00";"00";"10";ANCASH         ;OCROS                         ;                              ;"10                            "; ;"0";;"0";"021400";NACIONAL
"02";"20";"01";"00";"10";ANCASH         ;OCROS                         ;ACAS                          ;ACAS                          ;"1";"1";;"0";"021402";NACIONAL
"02";"20";"02";"00";"10";ANCASH         ;OCROS                         ;CAJAMARQUILLA                 ;CAJAMARQUILLA                 ;"1";"0";;"0";"021403";NACIONAL
